#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000015 CALCULE LE 08/09/2026 A 13:53:13 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,N,VY,VZ,MT,MFY,MFZ
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,23      ,25      ,           1, 3.30000E+00, 2.41481E+00, 2.28361E-02,-1.97522E+03,-1.14100E+02,-6.31719E+01,-7.90829E+01, 1.27800E+03, 1.18094E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,23      ,59      ,           1, 3.30000E+00, 2.40095E+00, 1.78770E-02,-1.97600E+03,-1.15600E+02,-6.15814E+01,-7.90829E+01, 1.27891E+03, 1.17924E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,24      ,25      ,           1, 3.30000E+00, 2.41481E+00, 2.28361E-02,-1.96887E+03, 1.92936E+01,-2.04123E+02,-7.70129E+01, 1.28043E+03, 1.17845E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,24      ,26      ,           1, 3.30000E+00, 2.44142E+00, 3.54236E-02,-1.96689E+03, 2.21797E+01,-2.07170E+02,-7.70129E+01, 1.27437E+03, 1.17784E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,24      ,60      ,           1, 3.30000E+00, 2.42811E+00, 2.91299E-02,-1.96788E+03, 2.07366E+01,-2.05647E+02,-7.70129E+01, 1.27740E+03, 1.17815E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,25      ,26      ,           1, 3.30000E+00, 2.44142E+00, 3.54236E-02,-1.94118E+03, 1.55039E+02,-3.46189E+02,-7.45659E+01, 1.27666E+03, 1.17552E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,25      ,27      ,           1, 3.30000E+00, 2.46667E+00, 5.05591E-02,-1.93879E+03, 1.57784E+02,-3.49074E+02,-7.45659E+01, 1.26643E+03, 1.17091E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,25      ,61      ,           1, 3.30000E+00, 2.45405E+00, 4.29914E-02,-1.93998E+03, 1.56412E+02,-3.47632E+02,-7.45659E+01, 1.27154E+03, 1.17321E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,26      ,27      ,           1, 3.30000E+00, 2.46667E+00, 5.05591E-02,-1.89401E+03, 2.88765E+02,-4.84774E+02,-7.17654E+01, 1.26857E+03, 1.16876E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,26      ,28      ,           1, 3.30000E+00, 2.49032E+00, 6.80969E-02,-1.89124E+03, 2.91342E+02,-4.87469E+02,-7.17654E+01, 1.25426E+03, 1.16023E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,26      ,62      ,           1, 3.30000E+00, 2.47849E+00, 5.93280E-02,-1.89262E+03, 2.90053E+02,-4.86122E+02,-7.17654E+01, 1.26141E+03, 1.16449E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,27      ,28      ,           1, 3.30000E+00, 2.49032E+00, 6.80969E-02,-1.82787E+03, 4.19114E+02,-6.18505E+02,-6.86384E+01, 1.25623E+03, 1.15827E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,27      ,29      ,           1, 3.30000E+00, 2.51213E+00, 8.78680E-02,-1.82475E+03, 4.21497E+02,-6.20986E+02,-6.86384E+01, 1.23799E+03, 1.14590E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,27      ,63      ,           1, 3.30000E+00, 2.50123E+00, 7.79824E-02,-1.82631E+03, 4.20306E+02,-6.19745E+02,-6.86384E+01, 1.24711E+03, 1.15209E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,28      ,29      ,           1, 3.30000E+00, 2.51213E+00, 8.78680E-02,-1.74345E+03, 5.44758E+02,-7.46068E+02,-6.52150E+01, 1.23979E+03, 1.14415E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,28      ,30      ,           1, 3.30000E+00, 2.53190E+00, 1.09682E-01,-1.74001E+03, 5.46924E+02,-7.48311E+02,-6.52150E+01, 1.21779E+03, 1.12808E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,28      ,64      ,           1, 3.30000E+00, 2.52202E+00, 9.87750E-02,-1.74173E+03, 5.45841E+02,-7.47190E+02,-6.52150E+01, 1.22879E+03, 1.13611E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,29      ,30      ,           1, 3.30000E+00, 2.53190E+00, 1.09682E-01,-1.64163E+03, 6.64414E+02,-8.66219E+02,-6.15282E+01, 1.21940E+03, 1.12654E+03
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,29      ,31      ,           1, 3.30000E+00, 2.54944E+00, 1.33329E-01,-1.63790E+03, 6.66340E+02,-8.68204E+02,-6.15282E+01, 1.19387E+03, 1.10696E+03
